"","dt","Date","Q","P","T","etp","peff"
"1",2017-05-24,2017-05-24 10:00:00,0.02425,0,16.8,0.117848981496817,0
"2",2017-05-24,2017-05-24 11:00:00,0.024,0,16.2,0.117848981496817,0
"3",2017-05-24,2017-05-24 12:00:00,0.024,0,16.6,0.117848981496817,0
"4",2017-05-24,2017-05-24 13:00:00,0.024,0,18.3,0.117848981496817,0
"5",2017-05-24,2017-05-24 14:00:00,0.024,0,17.4,0.117848981496817,0
"6",2017-05-24,2017-05-24 15:00:00,0.024,0,15.7,0.117848981496817,0
"7",2017-05-24,2017-05-24 16:00:00,0.024,0,16.2,0.117848981496817,0
"8",2017-05-24,2017-05-24 17:00:00,0.024,0,17.3,0.117848981496817,0
"9",2017-05-24,2017-05-24 18:00:00,0.024,0,17.4,0.117848981496817,0
"10",2017-05-24,2017-05-24 19:00:00,0.024,0,16.6,0.117848981496817,0
"11",2017-05-24,2017-05-24 20:00:00,0.02375,0,14.1,0.117848981496817,0
"12",2017-05-24,2017-05-24 21:00:00,0.0235,0,13.4,0.117848981496817,0
"13",2017-05-24,2017-05-24 22:00:00,0.023,0,12.7,0.117848981496817,0
"14",2017-05-24,2017-05-24 23:00:00,0.023,0,11.6,0.117848981496817,0
"15",2017-05-25,2017-05-25 00:00:00,0.023,0,12.4,0.118514449479651,0
"16",2017-05-25,2017-05-25 01:00:00,0.02275,0,12.6,0.118514449479651,0
"17",2017-05-25,2017-05-25 02:00:00,0.022,0,12.5,0.118514449479651,0
"18",2017-05-25,2017-05-25 03:00:00,0.022,0,13.4,0.118514449479651,0
"19",2017-05-25,2017-05-25 04:00:00,0.022,0,13.2,0.118514449479651,0
"20",2017-05-25,2017-05-25 05:00:00,0.022,0,13.5,0.118514449479651,0
"21",2017-05-25,2017-05-25 06:00:00,0.022,0,14.6,0.118514449479651,0
"22",2017-05-25,2017-05-25 07:00:00,0.022,0,16.9,0.118514449479651,0
"23",2017-05-25,2017-05-25 08:00:00,0.022,0,19.2,0.118514449479651,0
"24",2017-05-25,2017-05-25 09:00:00,0.022,0,20.6,0.118514449479651,0
"25",2017-05-25,2017-05-25 10:00:00,0.022,0,21.4,0.118514449479651,0
"26",2017-05-25,2017-05-25 11:00:00,0.022,0,22.2,0.118514449479651,0
"27",2017-05-25,2017-05-25 12:00:00,0.02175,0,22.8,0.118514449479651,0
"28",2017-05-25,2017-05-25 13:00:00,0.022,0,23.8,0.118514449479651,0
"29",2017-05-25,2017-05-25 14:00:00,0.022,0,24.9,0.118514449479651,0
"30",2017-05-25,2017-05-25 15:00:00,0.02175,0,25.3,0.118514449479651,0
"31",2017-05-25,2017-05-25 16:00:00,0.022,0,25.4,0.118514449479651,0
"32",2017-05-25,2017-05-25 17:00:00,0.022,0,25,0.118514449479651,0
"33",2017-05-25,2017-05-25 18:00:00,0.02175,0,24,0.118514449479651,0
"34",2017-05-25,2017-05-25 19:00:00,0.02175,0,23.2,0.118514449479651,0
"35",2017-05-25,2017-05-25 20:00:00,0.0215,0,21.4,0.118514449479651,0
"36",2017-05-25,2017-05-25 21:00:00,0.02125,0,20.4,0.118514449479651,0
"37",2017-05-25,2017-05-25 22:00:00,0.021,0,19.3,0.118514449479651,0
"38",2017-05-25,2017-05-25 23:00:00,0.021,0,19,0.118514449479651,0
"39",2017-05-26,2017-05-26 00:00:00,0.021,0,18.3,0.119141731397818,0
"40",2017-05-26,2017-05-26 01:00:00,0.021,0,18.6,0.119141731397818,0
"41",2017-05-26,2017-05-26 02:00:00,0.02075,0,16.9,0.119141731397818,0
"42",2017-05-26,2017-05-26 03:00:00,0.0205,0,16.5,0.119141731397818,0
"43",2017-05-26,2017-05-26 04:00:00,0.02025,0,15,0.119141731397818,0
"44",2017-05-26,2017-05-26 05:00:00,0.02,0,13.9,0.119141731397818,0
"45",2017-05-26,2017-05-26 06:00:00,0.02,0,15.8,0.119141731397818,0
"46",2017-05-26,2017-05-26 07:00:00,0.02,0,17.6,0.119141731397818,0
"47",2017-05-26,2017-05-26 08:00:00,0.02,0,18.5,0.119141731397818,0
"48",2017-05-26,2017-05-26 09:00:00,0.02,0,20,0.119141731397818,0
"49",2017-05-26,2017-05-26 10:00:00,0.02,0,21.4,0.119141731397818,0
"50",2017-05-26,2017-05-26 11:00:00,0.02,0,23.9,0.119141731397818,0
"51",2017-05-26,2017-05-26 12:00:00,0.02,0,24.1,0.119141731397818,0
"52",2017-05-26,2017-05-26 13:00:00,0.02,0,25.5,0.119141731397818,0
"53",2017-05-26,2017-05-26 14:00:00,0.02,0,24.8,0.119141731397818,0
"54",2017-05-26,2017-05-26 15:00:00,0.02,0,24.8,0.119141731397818,0
"55",2017-05-26,2017-05-26 16:00:00,0.02,0,24,0.119141731397818,0
"56",2017-05-26,2017-05-26 17:00:00,0.01975,0,23.6,0.119141731397818,0
"57",2017-05-26,2017-05-26 18:00:00,0.02,0,23.2,0.119141731397818,0
"58",2017-05-26,2017-05-26 19:00:00,0.02,0,22.5,0.119141731397818,0
"59",2017-05-26,2017-05-26 20:00:00,0.02,0,21.4,0.119141731397818,0
"60",2017-05-26,2017-05-26 21:00:00,0.02,0,20.4,0.119141731397818,0
"61",2017-05-26,2017-05-26 22:00:00,0.019,0,16.7,0.119141731397818,0
"62",2017-05-26,2017-05-26 23:00:00,0.019,0,16.4,0.119141731397818,0
"63",2017-05-27,2017-05-27 00:00:00,0.019,0,15.9,0.119732500029328,0
"64",2017-05-27,2017-05-27 01:00:00,0.019,0,15.8,0.119732500029328,0
"65",2017-05-27,2017-05-27 02:00:00,0.018,0,15.8,0.119732500029328,0
"66",2017-05-27,2017-05-27 03:00:00,0.01825,0,14,0.119732500029328,0
"67",2017-05-27,2017-05-27 04:00:00,0.018,0,13.8,0.119732500029328,0
"68",2017-05-27,2017-05-27 05:00:00,0.018,0,13.6,0.119732500029328,0
"69",2017-05-27,2017-05-27 06:00:00,0.018,0,14,0.119732500029328,0
"70",2017-05-27,2017-05-27 07:00:00,0.018,2,13.9,0.119732500029328,1.88026749997067
"71",2017-05-27,2017-05-27 08:00:00,0.018,4.6,13.8,0.119732500029328,4.48026749997067
"72",2017-05-27,2017-05-27 09:00:00,0.0185,2.6,13.5,0.119732500029328,2.48026749997067
"73",2017-05-27,2017-05-27 10:00:00,0.01875,2.6,13.2,0.119732500029328,2.48026749997067
"74",2017-05-27,2017-05-27 11:00:00,0.01925,1,13.4,0.119732500029328,0.880267499970672
"75",2017-05-27,2017-05-27 12:00:00,0.02,0.8,13.6,0.119732500029328,0.680267499970672
"76",2017-05-27,2017-05-27 13:00:00,0.02025,0.6,13.8,0.119732500029328,0.480267499970672
"77",2017-05-27,2017-05-27 14:00:00,0.02175,0,13.7,0.119732500029328,0
"78",2017-05-27,2017-05-27 15:00:00,0.02525,0,13.4,0.119732500029328,0
"79",2017-05-27,2017-05-27 16:00:00,0.03225,0,12.9,0.119732500029328,0
"80",2017-05-27,2017-05-27 17:00:00,0.0335,0,12.8,0.119732500029328,0
"81",2017-05-27,2017-05-27 18:00:00,0.03625,0,12.5,0.119732500029328,0
"82",2017-05-27,2017-05-27 19:00:00,0.0395,0,12.3,0.119732500029328,0
"83",2017-05-27,2017-05-27 20:00:00,0.04675,0.2,12.3,0.119732500029328,0.0802674999706717
"84",2017-05-27,2017-05-27 21:00:00,0.0555,0,12.1,0.119732500029328,0
"85",2017-05-27,2017-05-27 22:00:00,0.0545,0,11.6,0.119732500029328,0
"86",2017-05-27,2017-05-27 23:00:00,0.0535,0,12,0.119732500029328,0
"87",2017-05-28,2017-05-28 00:00:00,0.0515,0,11.9,0.120288428152192,0
"88",2017-05-28,2017-05-28 01:00:00,0.04975,0,11.6,0.120288428152192,0
"89",2017-05-28,2017-05-28 02:00:00,0.047,0,11.5,0.120288428152192,0
"90",2017-05-28,2017-05-28 03:00:00,0.04525,0,11.7,0.120288428152192,0
"91",2017-05-28,2017-05-28 04:00:00,0.04425,0,11.7,0.120288428152192,0
"92",2017-05-28,2017-05-28 05:00:00,0.044,0,11.6,0.120288428152192,0
"93",2017-05-28,2017-05-28 06:00:00,0.04325,0,12.1,0.120288428152192,0
"94",2017-05-28,2017-05-28 07:00:00,0.042,0,12.9,0.120288428152192,0
"95",2017-05-28,2017-05-28 08:00:00,0.0415,0,13.1,0.120288428152192,0
"96",2017-05-28,2017-05-28 09:00:00,0.041,0,13.6,0.120288428152192,0
"97",2017-05-28,2017-05-28 10:00:00,0.04,0,13.6,0.120288428152192,0
"98",2017-05-28,2017-05-28 11:00:00,0.04,0,13.9,0.120288428152192,0
"99",2017-05-28,2017-05-28 12:00:00,0.04,0,14.7,0.120288428152192,0
"100",2017-05-28,2017-05-28 13:00:00,0.0395,0,14.9,0.120288428152192,0
"101",2017-05-28,2017-05-28 14:00:00,0.03875,0,14.9,0.120288428152192,0
"102",2017-05-28,2017-05-28 15:00:00,0.03825,0,15.1,0.120288428152192,0
"103",2017-05-28,2017-05-28 16:00:00,0.0375,0,15.4,0.120288428152192,0
"104",2017-05-28,2017-05-28 17:00:00,0.03675,0,15.3,0.120288428152192,0
"105",2017-05-28,2017-05-28 18:00:00,0.036,0,14.9,0.120288428152192,0
"106",2017-05-28,2017-05-28 19:00:00,0.03575,0,14.2,0.120288428152192,0
"107",2017-05-28,2017-05-28 20:00:00,0.03525,0,13.3,0.120288428152192,0
"108",2017-05-28,2017-05-28 21:00:00,0.03475,0,13.2,0.120288428152192,0
"109",2017-05-28,2017-05-28 22:00:00,0.03425,0,12.4,0.120288428152192,0
"110",2017-05-28,2017-05-28 23:00:00,0.03375,0,11.7,0.120288428152192,0
"111",2017-05-29,2017-05-29 00:00:00,0.033,0,11.3,0.120811188544419,0
"112",2017-05-29,2017-05-29 01:00:00,0.0325,0,11.4,0.120811188544419,0
"113",2017-05-29,2017-05-29 02:00:00,0.032,0,10.8,0.120811188544419,0
"114",2017-05-29,2017-05-29 03:00:00,0.032,0,10.5,0.120811188544419,0
"115",2017-05-29,2017-05-29 04:00:00,0.0315,0,10.3,0.120811188544419,0
"116",2017-05-29,2017-05-29 05:00:00,0.03075,0,10.7,0.120811188544419,0
"117",2017-05-29,2017-05-29 06:00:00,0.03,0.2,10.6,0.120811188544419,0.0791888114555809
"118",2017-05-29,2017-05-29 07:00:00,0.0295,0.2,10.9,0.120811188544419,0.0791888114555809
"119",2017-05-29,2017-05-29 08:00:00,0.02825,0,11.4,0.120811188544419,0
"120",2017-05-29,2017-05-29 09:00:00,0.02775,0,12.3,0.120811188544419,0
"121",2017-05-29,2017-05-29 10:00:00,0.027,0,12.8,0.120811188544419,0
"122",2017-05-29,2017-05-29 11:00:00,0.027,0,13.4,0.120811188544419,0
"123",2017-05-29,2017-05-29 12:00:00,0.027,0,13,0.120811188544419,0
"124",2017-05-29,2017-05-29 13:00:00,0.02625,0,13.6,0.120811188544419,0
"125",2017-05-29,2017-05-29 14:00:00,0.026,0,13.2,0.120811188544419,0
"126",2017-05-29,2017-05-29 15:00:00,0.0255,0,12.8,0.120811188544419,0
"127",2017-05-29,2017-05-29 16:00:00,0.025,0,13.1,0.120811188544419,0
"128",2017-05-29,2017-05-29 17:00:00,0.02475,0,14.4,0.120811188544419,0
"129",2017-05-29,2017-05-29 18:00:00,0.02425,0,15.1,0.120811188544419,0
"130",2017-05-29,2017-05-29 19:00:00,0.024,0,14.7,0.120811188544419,0
"131",2017-05-29,2017-05-29 20:00:00,0.024,0,14.2,0.120811188544419,0
"132",2017-05-29,2017-05-29 21:00:00,0.024,0,11.6,0.120811188544419,0
"133",2017-05-29,2017-05-29 22:00:00,0.024,0,9.8,0.120811188544419,0
"134",2017-05-29,2017-05-29 23:00:00,0.02375,0,9.7,0.120811188544419,0
"135",2017-05-30,2017-05-30 00:00:00,0.02325,0,9.1,0.121302453984021,0
"136",2017-05-30,2017-05-30 01:00:00,0.023,0,9.1,0.121302453984021,0
"137",2017-05-30,2017-05-30 02:00:00,0.0225,0,9.8,0.121302453984021,0
"138",2017-05-30,2017-05-30 03:00:00,0.022,0,11.1,0.121302453984021,0
"139",2017-05-30,2017-05-30 04:00:00,0.022,0,11,0.121302453984021,0
"140",2017-05-30,2017-05-30 05:00:00,0.022,0.2,12.1,0.121302453984021,0.0786975460159795
"141",2017-05-30,2017-05-30 06:00:00,0.022,0.2,12.6,0.121302453984021,0.0786975460159795
"142",2017-05-30,2017-05-30 07:00:00,0.022,1.2,12.6,0.121302453984021,1.07869754601598
"143",2017-05-30,2017-05-30 08:00:00,0.022,1,12.8,0.121302453984021,0.878697546015979
"144",2017-05-30,2017-05-30 09:00:00,0.022,0,12.5,0.121302453984021,0
"145",2017-05-30,2017-05-30 10:00:00,0.022,0,13,0.121302453984021,0
"146",2017-05-30,2017-05-30 11:00:00,0.0215,0,14.7,0.121302453984021,0
"147",2017-05-30,2017-05-30 12:00:00,0.02125,0,13.8,0.121302453984021,0
"148",2017-05-30,2017-05-30 13:00:00,0.022,0,13.9,0.121302453984021,0
"149",2017-05-30,2017-05-30 14:00:00,0.022,0,14,0.121302453984021,0
"150",2017-05-30,2017-05-30 15:00:00,0.022,0,13.7,0.121302453984021,0
"151",2017-05-30,2017-05-30 16:00:00,0.022,0,13.8,0.121302453984021,0
"152",2017-05-30,2017-05-30 17:00:00,0.022,0,13.7,0.121302453984021,0
"153",2017-05-30,2017-05-30 18:00:00,0.022,0,13.6,0.121302453984021,0
"154",2017-05-30,2017-05-30 19:00:00,0.022,0,13.1,0.121302453984021,0
"155",2017-05-30,2017-05-30 20:00:00,0.022,0,11.9,0.121302453984021,0
"156",2017-05-30,2017-05-30 21:00:00,0.021,0,10.6,0.121302453984021,0
"157",2017-05-30,2017-05-30 22:00:00,0.021,0,8.5,0.121302453984021,0
"158",2017-05-30,2017-05-30 23:00:00,0.021,0,7.5,0.121302453984021,0
"159",2017-05-31,2017-05-31 00:00:00,0.02075,0,6.7,0.121763897249006,0
"160",2017-05-31,2017-05-31 01:00:00,0.02,0,5.5,0.121763897249006,0
"161",2017-05-31,2017-05-31 02:00:00,0.02,0,6,0.121763897249006,0
"162",2017-05-31,2017-05-31 03:00:00,0.02,0,6.8,0.121763897249006,0
"163",2017-05-31,2017-05-31 04:00:00,0.02,0,6.6,0.121763897249006,0
"164",2017-05-31,2017-05-31 05:00:00,0.02,0,6.9,0.121763897249006,0
"165",2017-05-31,2017-05-31 06:00:00,0.02,0,8.1,0.121763897249006,0
"166",2017-05-31,2017-05-31 07:00:00,0.02,0,9.8,0.121763897249006,0
"167",2017-05-31,2017-05-31 08:00:00,0.02,0,12.6,0.121763897249006,0
"168",2017-05-31,2017-05-31 09:00:00,0.01925,0,14.9,0.121763897249006,0
"169",2017-05-31,2017-05-31 10:00:00,0.01925,0,17.1,0.121763897249006,0
"170",2017-05-31,2017-05-31 11:00:00,0.019,0,17.7,0.121763897249006,0
"171",2017-05-31,2017-05-31 12:00:00,0.019,0,18.9,0.121763897249006,0
"172",2017-05-31,2017-05-31 13:00:00,0.019,0,18.7,0.121763897249006,0
"173",2017-05-31,2017-05-31 14:00:00,0.019,0,18.8,0.121763897249006,0
"174",2017-05-31,2017-05-31 15:00:00,0.01975,0,20,0.121763897249006,0
"175",2017-05-31,2017-05-31 16:00:00,0.019,0,19,0.121763897249006,0
"176",2017-05-31,2017-05-31 17:00:00,0.01925,0,19.9,0.121763897249006,0
"177",2017-05-31,2017-05-31 18:00:00,0.019,0,19.1,0.121763897249006,0
"178",2017-05-31,2017-05-31 19:00:00,0.0195,0,18.8,0.121763897249006,0
"179",2017-05-31,2017-05-31 20:00:00,0.019,0,17.4,0.121763897249006,0
"180",2017-05-31,2017-05-31 21:00:00,0.019,0,16.3,0.121763897249006,0
"181",2017-05-31,2017-05-31 22:00:00,0.01875,0,15.2,0.121763897249006,0
"182",2017-05-31,2017-05-31 23:00:00,0.0185,0,14.8,0.121763897249006,0
"183",2017-06-01,2017-06-01 00:00:00,0.0185,0,14.1,0.122197191117387,0
"184",2017-06-01,2017-06-01 01:00:00,0.018,0,13.7,0.122197191117387,0
"185",2017-06-01,2017-06-01 02:00:00,0.018,0,13.5,0.122197191117387,0
"186",2017-06-01,2017-06-01 03:00:00,0.018,1.4,12.9,0.122197191117387,1.27780280888261
"187",2017-06-01,2017-06-01 04:00:00,0.018,1,11.8,0.122197191117387,0.877802808882613
"188",2017-06-01,2017-06-01 05:00:00,0.018,1.4,11.9,0.122197191117387,1.27780280888261
"189",2017-06-01,2017-06-01 06:00:00,0.018,0.6,12.2,0.122197191117387,0.477802808882613
"190",2017-06-01,2017-06-01 07:00:00,0.018,0.2,12.4,0.122197191117387,0.077802808882613
"191",2017-06-01,2017-06-01 08:00:00,0.018,0,13.1,0.122197191117387,0
"192",2017-06-01,2017-06-01 09:00:00,0.018,0,13.4,0.122197191117387,0
"193",2017-06-01,2017-06-01 10:00:00,NA,0.2,14.8,0.122197191117387,0.077802808882613
"194",2017-06-29,2017-06-29 15:00:00,NA,0,13,0.128731137535117,0
"195",2017-06-29,2017-06-29 16:00:00,0.04475,0,12.6,0.128731137535117,0
"196",2017-06-29,2017-06-29 17:00:00,0.044,0,12.9,0.128731137535117,0
"197",2017-06-29,2017-06-29 18:00:00,0.0425,0,12.4,0.128731137535117,0
"198",2017-06-29,2017-06-29 19:00:00,0.0425,0,12.4,0.128731137535117,0
"199",2017-06-29,2017-06-29 20:00:00,0.04125,0,12.2,0.128731137535117,0
"200",2017-06-29,2017-06-29 21:00:00,0.0405,0,12.1,0.128731137535117,0
"201",2017-06-29,2017-06-29 22:00:00,0.04,0,12.1,0.128731137535117,0
"202",2017-06-29,2017-06-29 23:00:00,0.04,0,11.9,0.128731137535117,0
"203",2017-06-30,2017-06-30 00:00:00,0.03925,0,11.8,0.128854745079958,0
"204",2017-06-30,2017-06-30 01:00:00,0.03875,0,11.8,0.128854745079958,0
"205",2017-06-30,2017-06-30 02:00:00,0.038,0,11.7,0.128854745079958,0
"206",2017-06-30,2017-06-30 03:00:00,0.03725,0,11.7,0.128854745079958,0
"207",2017-06-30,2017-06-30 04:00:00,0.0365,0,11.5,0.128854745079958,0
"208",2017-06-30,2017-06-30 05:00:00,0.0355,0,11.5,0.128854745079958,0
"209",2017-06-30,2017-06-30 06:00:00,0.03425,0,11.6,0.128854745079958,0
"210",2017-06-30,2017-06-30 07:00:00,0.03375,0,11.5,0.128854745079958,0
"211",2017-06-30,2017-06-30 08:00:00,0.033,0,12.7,0.128854745079958,0
"212",2017-06-30,2017-06-30 09:00:00,0.0325,0,12.2,0.128854745079958,0
"213",2017-06-30,2017-06-30 10:00:00,0.0325,0,12.9,0.128854745079958,0
"214",2017-06-30,2017-06-30 11:00:00,0.032,0,14.1,0.128854745079958,0
"215",2017-06-30,2017-06-30 12:00:00,0.032,0,14.9,0.128854745079958,0
"216",2017-06-30,2017-06-30 13:00:00,0.03175,0,14.6,0.128854745079958,0
"217",2017-06-30,2017-06-30 14:00:00,0.0315,0,14.2,0.128854745079958,0
"218",2017-06-30,2017-06-30 15:00:00,0.0305,0,15.3,0.128854745079958,0
"219",2017-06-30,2017-06-30 16:00:00,0.03,0,15.3,0.128854745079958,0
"220",2017-06-30,2017-06-30 17:00:00,0.02975,0,14.9,0.128854745079958,0
"221",2017-06-30,2017-06-30 18:00:00,0.0285,0,14.3,0.128854745079958,0
"222",2017-06-30,2017-06-30 19:00:00,0.02775,0,13.9,0.128854745079958,0
"223",2017-06-30,2017-06-30 20:00:00,0.027,0,13.1,0.128854745079958,0
"224",2017-06-30,2017-06-30 21:00:00,0.027,0,11.9,0.128854745079958,0
"225",2017-06-30,2017-06-30 22:00:00,0.02625,0,11.3,0.128854745079958,0
"226",2017-06-30,2017-06-30 23:00:00,0.0255,0,9.7,0.128854745079958,0
"227",2017-07-01,2017-07-01 00:00:00,0.025,0,9,0.12896886342574,0
"228",2017-07-01,2017-07-01 01:00:00,0.02425,0,8.7,0.12896886342574,0
"229",2017-07-01,2017-07-01 02:00:00,0.024,0,8.1,0.12896886342574,0
"230",2017-07-01,2017-07-01 03:00:00,0.024,0,8.8,0.12896886342574,0
"231",2017-07-01,2017-07-01 04:00:00,0.02325,0,10.1,0.12896886342574,0
"232",2017-07-01,2017-07-01 05:00:00,0.023,0,11.8,0.12896886342574,0
"233",2017-07-01,2017-07-01 06:00:00,0.0225,0,12.1,0.12896886342574,0
"234",2017-07-01,2017-07-01 07:00:00,0.022,0,13.1,0.12896886342574,0
"235",2017-07-01,2017-07-01 08:00:00,0.022,0,14,0.12896886342574,0
"236",2017-07-01,2017-07-01 09:00:00,0.022,0.2,14.9,0.12896886342574,0.0710311365742599
"237",2017-07-01,2017-07-01 10:00:00,0.022,2,14.2,0.12896886342574,1.87103113657426
"238",2017-07-01,2017-07-01 11:00:00,0.022,1.2,14.3,0.12896886342574,1.07103113657426
"239",2017-07-01,2017-07-01 12:00:00,0.022,0.6,14.6,0.12896886342574,0.47103113657426
"240",2017-07-01,2017-07-01 13:00:00,0.0215,0.4,13.7,0.12896886342574,0.27103113657426
"241",2017-07-01,2017-07-01 14:00:00,0.0215,0,13.9,0.12896886342574,0
"242",2017-07-01,2017-07-01 15:00:00,0.021,0,13.4,0.12896886342574,0
"243",2017-07-01,2017-07-01 16:00:00,0.021,0,13.7,0.12896886342574,0
"244",2017-07-01,2017-07-01 17:00:00,0.0215,0,13.8,0.12896886342574,0
"245",2017-07-01,2017-07-01 18:00:00,0.02175,0,13.9,0.12896886342574,0
"246",2017-07-01,2017-07-01 19:00:00,0.022,0,13.4,0.12896886342574,0
"247",2017-07-01,2017-07-01 20:00:00,0.02125,0,13.2,0.12896886342574,0
"248",2017-07-01,2017-07-01 21:00:00,0.021,0,12.8,0.12896886342574,0
"249",2017-07-01,2017-07-01 22:00:00,0.021,0,12.7,0.12896886342574,0
"250",2017-07-01,2017-07-01 23:00:00,0.021,0,12.4,0.12896886342574,0
"251",2017-07-02,2017-07-02 00:00:00,0.02075,0,12.8,0.129073063807624,0
"252",2017-07-02,2017-07-02 01:00:00,0.0205,0,12.6,0.129073063807624,0
"253",2017-07-02,2017-07-02 02:00:00,0.02,0,12.8,0.129073063807624,0
"254",2017-07-02,2017-07-02 03:00:00,0.02,0,12.6,0.129073063807624,0
"255",2017-07-02,2017-07-02 04:00:00,0.02,0,12.7,0.129073063807624,0
"256",2017-07-02,2017-07-02 05:00:00,0.02,0,11.8,0.129073063807624,0
"257",2017-07-02,2017-07-02 06:00:00,0.02,0,12.3,0.129073063807624,0
"258",2017-07-02,2017-07-02 07:00:00,0.02,0,12.7,0.129073063807624,0
"259",2017-07-02,2017-07-02 08:00:00,0.02,0,13.8,0.129073063807624,0
"260",2017-07-02,2017-07-02 09:00:00,0.01975,0,13.6,0.129073063807624,0
"261",2017-07-02,2017-07-02 10:00:00,0.0195,0,14,0.129073063807624,0
"262",2017-07-02,2017-07-02 11:00:00,0.0195,0,15.2,0.129073063807624,0
"263",2017-07-02,2017-07-02 12:00:00,0.01925,0,14.9,0.129073063807624,0
"264",2017-07-02,2017-07-02 13:00:00,0.01925,0,14.4,0.129073063807624,0
"265",2017-07-02,2017-07-02 14:00:00,0.019,0,15,0.129073063807624,0
"266",2017-07-02,2017-07-02 15:00:00,0.01925,0,16,0.129073063807624,0
"267",2017-07-02,2017-07-02 16:00:00,0.019,0,14.6,0.129073063807624,0
"268",2017-07-02,2017-07-02 17:00:00,0.019,0,14.3,0.129073063807624,0
"269",2017-07-02,2017-07-02 18:00:00,0.019,0,14.6,0.129073063807624,0
"270",2017-07-02,2017-07-02 19:00:00,0.0185,0.2,14.2,0.129073063807624,0.0709269361923761
"271",2017-07-02,2017-07-02 20:00:00,0.0185,0.2,14.2,0.129073063807624,0.0709269361923761
"272",2017-07-02,2017-07-02 21:00:00,0.018,0,13.6,0.129073063807624,0
"273",2017-07-02,2017-07-02 22:00:00,0.018,0.8,13.5,0.129073063807624,0.670926936192376
"274",2017-07-02,2017-07-02 23:00:00,0.018,1.2,13.6,0.129073063807624,1.07092693619238
"275",2017-07-03,2017-07-03 00:00:00,0.018,0.4,12.3,0.129166917460769,0.270833082539231
"276",2017-07-03,2017-07-03 01:00:00,0.018,0.2,12.9,0.129166917460769,0.0708330825392313
"277",2017-07-03,2017-07-03 02:00:00,0.018,0,12.9,0.129166917460769,0
"278",2017-07-03,2017-07-03 03:00:00,0.018,0,12.6,0.129166917460769,0
"279",2017-07-03,2017-07-03 04:00:00,0.018,0.6,12.5,0.129166917460769,0.470833082539231
"280",2017-07-03,2017-07-03 05:00:00,0.018,0,12.5,0.129166917460769,0
"281",2017-07-03,2017-07-03 06:00:00,0.018,0,12.5,0.129166917460769,0
"282",2017-07-03,2017-07-03 07:00:00,0.018,0,12.6,0.129166917460769,0
"283",2017-07-03,2017-07-03 08:00:00,0.018,0,13.2,0.129166917460769,0
"284",2017-07-03,2017-07-03 09:00:00,0.018,0,13.5,0.129166917460769,0
"285",2017-07-03,2017-07-03 10:00:00,0.018,0,14.1,0.129166917460769,0
"286",2017-07-03,2017-07-03 11:00:00,0.018,0,14.7,0.129166917460769,0
"287",2017-07-03,2017-07-03 12:00:00,0.018,0,14.6,0.129166917460769,0
"288",2017-07-03,2017-07-03 13:00:00,0.018,0,15,0.129166917460769,0
"289",2017-07-03,2017-07-03 14:00:00,0.018,0,14.9,0.129166917460769,0
"290",2017-07-03,2017-07-03 15:00:00,0.018,0,15.2,0.129166917460769,0
"291",2017-07-03,2017-07-03 16:00:00,0.018,0.2,15.4,0.129166917460769,0.0708330825392313
"292",2017-07-03,2017-07-03 17:00:00,0.018,0.8,14.3,0.129166917460769,0.670833082539231
"293",2017-07-03,2017-07-03 18:00:00,0.018,0.8,13.5,0.129166917460769,0.670833082539231
"294",2017-07-03,2017-07-03 19:00:00,0.018,0,13.5,0.129166917460769,0
"295",2017-07-03,2017-07-03 20:00:00,0.018,2,13.2,0.129166917460769,1.87083308253923
"296",2017-07-03,2017-07-03 21:00:00,0.018,2.6,12.7,0.129166917460769,2.47083308253923
"297",2017-07-03,2017-07-03 22:00:00,0.018,1.8,12.3,0.129166917460769,1.67083308253923
"298",2017-07-03,2017-07-03 23:00:00,0.0185,3.4,12,0.129166917460769,3.27083308253923
"299",2017-07-04,2017-07-04 00:00:00,0.0205,2.6,12.2,0.129249995620334,2.47075000437967
"300",2017-07-04,2017-07-04 01:00:00,0.02775,2.4,12.3,0.129249995620334,2.27075000437967
"301",2017-07-04,2017-07-04 02:00:00,0.07825,2.6,12.1,0.129249995620334,2.47075000437967
"302",2017-07-04,2017-07-04 03:00:00,0.2955,4.4,12.1,0.129249995620334,4.27075000437967
"303",2017-07-04,2017-07-04 04:00:00,0.45425,3,12.1,0.129249995620334,2.87075000437967
"304",2017-07-04,2017-07-04 05:00:00,0.62875,2.4,12.5,0.129249995620334,2.27075000437967
"305",2017-07-04,2017-07-04 06:00:00,0.80725,0.4,12.4,0.129249995620334,0.270750004379666
"306",2017-07-04,2017-07-04 07:00:00,0.93175,0.2,12.8,0.129249995620334,0.070750004379666
"307",2017-07-04,2017-07-04 08:00:00,0.962,2.2,13.2,0.129249995620334,2.07075000437967
"308",2017-07-04,2017-07-04 09:00:00,0.9415,0,14.3,0.129249995620334,0
"309",2017-07-04,2017-07-04 10:00:00,0.91775,0,15.1,0.129249995620334,0
"310",2017-07-04,2017-07-04 11:00:00,0.8515,0,14.8,0.129249995620334,0
"311",2017-07-04,2017-07-04 12:00:00,0.7545,0,16.4,0.129249995620334,0
"312",2017-07-04,2017-07-04 13:00:00,0.6575,0,16,0.129249995620334,0
"313",2017-07-04,2017-07-04 14:00:00,0.5725,0,15.8,0.129249995620334,0
"314",2017-07-04,2017-07-04 15:00:00,0.56375,0,15.9,0.129249995620334,0
