"row","date","q","rain","temp","ETP_dint","peff"
"27",2009-05-26,0.0768541666666667,5.4,9.7625,2.61204168132177,2.78795831867823
"28",2009-05-27,0.145708333333333,3.8,11.7125,2.64576209471662,1.15423790528338
"29",2009-05-28,0.228739583333333,0,14.2833333333333,2.67946260920218,0
"30",2009-05-29,0.0731354166666667,0,16.1625,2.71306116436967,0
"31",2009-05-30,0.0473125,0,16.9375,2.74647569981035,0
"32",2009-05-31,0.03809375,0,17.4,2.77962415511544,0
"33",2009-06-01,0.03225,0,17.9916666666667,2.81242446987618,0
"34",2009-06-02,0.0275416666666667,0,18.9333333333333,2.84479458368382,0
"35",2009-06-03,0.0246770833333333,0,15.2291666666667,2.87665243612958,0
"36",2009-06-04,0.0227083333333333,0,12.2041666666667,2.90791596680472,0
"37",2009-06-05,0.02134375,0,10.3583333333333,2.93850311530046,0
"38",2009-06-06,0.0202291666666667,0,10.075,2.96833182120804,0
"39",2009-06-07,0.01846875,0,10.5291666666667,2.99732002411871,0
"40",2009-06-08,0.018,0,11.9791666666667,3.02538566362369,0
"41",2009-06-09,0.0172395833333333,0,11.175,3.05244667931424,0
"42",2009-06-10,0.0163541666666667,0,11.0913043478261,3.07842101078157,0
"43",2009-06-11,0.0154166666666667,0.5,11.6958333333333,3.10322659761694,0
"44",2009-06-12,0.0141145833333333,5,11.5666666666667,3.12678137941159,1.87321862058841
"45",2009-06-13,0.0129375,5,13.3833333333333,3.14900329575674,1.85099670424326
"46",2009-06-14,0.0231354166666667,8.3,12.9416666666667,3.16981028624363,5.13018971375637
"47",2009-06-15,0.025125,2.4,13.9,3.18912029046351,0
"48",2009-06-16,0.0153854166666667,22,14.6708333333333,3.20687299519586,18.7931270048041
"49",2009-06-17,0.135354166666667,1.6,12.4416666666667,3.22309507597308,0
"50",2009-06-18,0.0503854166666667,11.7,11.8583333333333,3.23783495551585,8.46216504448415
"51",2009-06-19,0.0924166666666667,5.4,12.2869565217391,3.25114105654483,2.14885894345517
"52",2009-06-20,0.1075,1.2,12.5125,3.26306180178067,0
"53",2009-06-21,0.0550208333333333,0.9,13.0708333333333,3.27364561394405,0
"54",2009-06-22,0.0388020833333333,0,15.1666666666667,3.28294091575561,0
"55",2009-06-23,0.0305104166666667,0,18.9583333333333,3.29099612993603,0
"56",2009-06-24,0.0243229166666667,0,18.1458333333333,3.29785967920596,0
"57",2009-06-25,0.02096875,0,16.2791666666667,3.30357998628606,0
"58",2009-06-26,0.0188229166666667,0,18.5434782608696,3.308205473897,0
"59",2009-06-27,0.0173645833333333,0,18.1583333333333,3.31178456475944,0
"60",2009-06-28,0.01615625,6.6,17.3166666666667,3.31436568159404,3.28563431840596
"61",2009-06-29,0.0154479166666667,0,17.7333333333333,3.31599724712145,0
"62",2009-06-30,0.01434375,2.6,17.4166666666667,3.31672768406235,0
"63",2009-07-01,0.0140208333333333,26.7,17.9913043478261,3.31660541513739,23.3833945848626
"64",2009-07-02,0.05803125,13,18.825,3.31567886306723,9.68432113693277
"65",2009-07-03,0.4204375,2.2,17.725,3.31399645057254,0
"66",2009-07-04,0.124604166666667,14.6,15.7125,3.31160660037397,11.288393399626
"67",2009-07-05,0.151135416666667,5,14.4291666666667,3.30855773519219,1.69144226480781
"68",2009-07-06,0.159541666666667,1.4,14.9125,3.30489827774786,0
"69",2009-07-07,0.073625,1.6,14.9958333333333,3.30067665076164,0
"70",2009-07-08,0.0470416666666667,0,14.3083333333333,3.2959412769542,0
"71",2009-07-09,0.0358854166666667,0,13.8083333333333,3.29074057904618,0
"72",2009-07-10,0.02959375,0,14.75,3.28512297975826,0
"73",2009-07-11,0.02496875,8.9,16.05,3.2791369018111,5.6208630981889
"74",2009-07-12,0.0246041666666667,1.8,15.4541666666667,3.27283076792535,0
"75",2009-07-13,0.0233541666666667,5.5,14.075,3.26625300082168,2.23374699917832
"76",2009-07-14,0.05675,16,14.2,3.25945202322075,12.7405479767792
"77",2009-07-15,0.096125,0.2,14.5791666666667,3.25247625784323,0
"78",2009-07-16,0.0411666666666667,1.3,14.0875,3.24536358287192,0
"79",2009-07-17,0.0317083333333333,1.3,14.8666666666667,3.23810969833829,0
"80",2009-07-18,0.203614583333333,11.2,13.6375,3.23069975973596,7.96930024026404
"81",2009-07-19,0.0951354166666667,6,14.1666666666667,3.22311892255853,2.77688107744147
"82",2009-07-20,0.0465833333333333,4,14.4083333333333,3.21535234229963,0.78464765770037
"83",2009-07-21,0.111229166666667,1,14.1291666666667,3.20738517445287,0
"84",2009-07-22,0.1448125,2.5,14.9041666666667,3.19920257451187,0
"85",2009-07-23,0.36775,14,14.4208333333333,3.19078969797024,10.8092103020298
"86",2009-07-24,0.256958333333333,0,14.6583333333333,3.1821317003216,0
"87",2009-07-25,0.0685833333333333,8.5,14.4125,3.17321373705956,5.32678626294044
"88",2009-07-26,0.137333333333333,4.8,15.4125,3.16402096367774,1.63597903632226
"89",2009-07-27,0.12378125,2,14.3583333333333,3.15453853566976,0
"90",2009-07-28,0.0727708333333333,5.2,13.9958333333333,3.14475160852923,2.05524839147077
